lat,long,year,item,group_rank,temp,rain,n,p,k,value,xgb_rank
25.53963117,14.8153333,2013,Horse meat  fresh or chilled,11,1162,11.58,0.580026807,0.189349616,0.230623577,-38197876,11
25.53963117,14.8153333,2013,Beans  dry,12,1162,11.58,0.580026807,0.189349616,0.230623577,-38197876,7
25.53963117,14.8153333,2013,Carrots and turnips,13,1162,11.58,0.580026807,0.189349616,0.230623577,-38197876,8
25.53963117,14.8153333,2013,Cucumbers and gherkins,14,1162,11.58,0.580026807,0.189349616,0.230623577,-36805620,22
25.53963117,14.8153333,2013,Triticale,15,1162,11.58,0.580026807,0.189349616,0.230623577,-38197876,21
25.53963117,14.8153333,2013,Pears,16,1162,11.58,0.580026807,0.189349616,0.230623577,-38197876,17
25.53963117,14.8153333,2013,Onions and shallots  dry  excluding dehydrated ,17,1162,11.58,0.580026807,0.189349616,0.230623577,-33028186,24
25.53963117,14.8153333,2013,Hop cones,18,1162,11.58,0.580026807,0.189349616,0.230623577,-69552344,5
25.53963117,14.8153333,2013,Green garlic,19,1162,11.58,0.580026807,0.189349616,0.230623577,-38197876,10
25.53963117,14.8153333,2013,Meat of sheep  fresh or chilled,20,1162,11.58,0.580026807,0.189349616,0.230623577,-7839724.5,28
25.53963117,14.8153333,2013,Rape or colza seed,21,1162,11.58,0.580026807,0.189349616,0.230623577,100248472,30
25.53963117,14.8153333,2013,Cabbages,22,1162,11.58,0.580026807,0.189349616,0.230623577,-36336492,23
25.53963117,14.8153333,2013,Peaches and nectarines,23,1162,11.58,0.580026807,0.189349616,0.230623577,-38197876,16
25.53963117,14.8153333,2013,Other beans  green,24,1162,11.58,0.580026807,0.189349616,0.230623577,-38197876,15
25.53963117,14.8153333,2013,Strawberries,25,1162,11.58,0.580026807,0.189349616,0.230623577,-38197876,20
25.53963117,14.8153333,2013,Tomatoes,26,1162,11.58,0.580026807,0.189349616,0.230623577,133444984,35
25.53963117,14.8153333,2013,Natural honey,27,1162,11.58,0.580026807,0.189349616,0.230623577,-38197876,13
25.53963117,14.8153333,2013,Barley,28,1162,11.58,0.580026807,0.189349616,0.230623577,-72937296,4
25.53963117,14.8153333,2013,Hen eggs in shell  fresh,29,1162,11.58,0.580026807,0.189349616,0.230623577,101872264,31
25.53963117,14.8153333,2013,Lettuce and chicory,30,1162,11.58,0.580026807,0.189349616,0.230623577,-38197876,12
25.53963117,14.8153333,2013,Cherries,31,1162,11.58,0.580026807,0.189349616,0.230623577,-16905804,27
25.53963117,14.8153333,2013,Potatoes,32,1162,11.58,0.580026807,0.189349616,0.230623577,185902432,36
25.53963117,14.8153333,2013,Wheat,33,1162,11.58,0.580026807,0.189349616,0.230623577,111941776,32
25.53963117,14.8153333,2013,Maize  corn ,34,1162,11.58,0.580026807,0.189349616,0.230623577,1132061696,39
25.53963117,14.8153333,2013,Grapes,35,1162,11.58,0.580026807,0.189349616,0.230623577,336923552,38
25.53963117,14.8153333,2013,Meat of pig with the bone  fresh or chilled,36,1162,11.58,0.580026807,0.189349616,0.230623577,127081792,34
25.53963117,14.8153333,2013,Apples,37,1162,11.58,0.580026807,0.189349616,0.230623577,81703056,29
25.53963117,14.8153333,2013,Meat of chickens  fresh or chilled,38,1162,11.58,0.580026807,0.189349616,0.230623577,215782032,37
25.53963117,14.8153333,2013,Meat of cattle with the bone  fresh or chilled,39,1162,11.58,0.580026807,0.189349616,0.230623577,-22526226,26
25.53963117,14.8153333,2013,Raw milk of cattle,40,1162,11.58,0.580026807,0.189349616,0.230623577,118051248,33
25.53963117,19.9999619,2013,Broad beans and horse beans  green,1,1485,17.41,0.564447058,0.420996526,0.014556415,-123581920,4
25.53963117,19.9999619,2013,Quinces,2,1485,17.41,0.564447058,0.420996526,0.014556415,-118367768,6
25.53963117,19.9999619,2013,Rye,3,1485,17.41,0.564447058,0.420996526,0.014556415,-88721344,28
25.53963117,19.9999619,2013,Shorn wool  greasy  including fleece washed shorn wool,4,1485,17.41,0.564447058,0.420996526,0.014556415,-78732072,38
25.53963117,19.9999619,2013,Sunflower seed,5,1485,17.41,0.564447058,0.420996526,0.014556415,-88721344,30
25.53963117,19.9999619,2013,Lemons and limes,6,1485,17.41,0.564447058,0.420996526,0.014556415,-88721344,17
25.53963117,19.9999619,2013,Barley,7,1485,17.41,0.564447058,0.420996526,0.014556415,-123460744,5
25.53963117,19.9999619,2013,Apricots,8,1485,17.41,0.564447058,0.420996526,0.014556415,-111210968,7
25.53963117,19.9999619,2013,Carrots and turnips,9,1485,17.41,0.564447058,0.420996526,0.014556415,-88721344,12
25.53963117,19.9999619,2013,Cauliflowers and broccoli,10,1485,17.41,0.564447058,0.420996526,0.014556415,-88721344,13
25.53963117,19.9999619,2013,Pumpkins  squash and gourds,11,1485,17.41,0.564447058,0.420996526,0.014556415,-86891344,35
25.53963117,19.9999619,2013,Dates,12,1485,17.41,0.564447058,0.420996526,0.014556415,-168264944,2
25.53963117,19.9999619,2013,Tangerines  mandarins  clementines,13,1485,17.41,0.564447058,0.420996526,0.014556415,-88721344,31
25.53963117,19.9999619,2013,Okra,14,1485,17.41,0.564447058,0.420996526,0.014556415,-88721344,21
25.53963117,19.9999619,2013,Chestnuts  in shell,15,1485,17.41,0.564447058,0.420996526,0.014556415,-174888160,1
25.53963117,19.9999619,2013,Oranges,16,1485,17.41,0.564447058,0.420996526,0.014556415,2247871,44
25.53963117,19.9999619,2013,Lettuce and chicory,17,1485,17.41,0.564447058,0.420996526,0.014556415,-88721344,18
25.53963117,19.9999619,2013,Green garlic,18,1485,17.41,0.564447058,0.420996526,0.014556415,-88721344,16
25.53963117,19.9999619,2013,Pears,19,1485,17.41,0.564447058,0.420996526,0.014556415,-88721344,25
25.53963117,19.9999619,2013,Peaches and nectarines,20,1485,17.41,0.564447058,0.420996526,0.014556415,-88721344,24
25.53963117,19.9999619,2013,Unmanufactured tobacco,21,1485,17.41,0.564447058,0.420996526,0.014556415,-88721344,32
25.53963117,19.9999619,2013,Other beans  green,22,1485,17.41,0.564447058,0.420996526,0.014556415,-88721344,22
25.53963117,19.9999619,2013,Oats,23,1485,17.41,0.564447058,0.420996526,0.014556415,-88721344,20
25.53963117,19.9999619,2013,Leeks and other alliaceous vegetables,24,1485,17.41,0.564447058,0.420996526,0.014556415,-132866504,3
25.53963117,19.9999619,2013,Cabbages,25,1485,17.41,0.564447058,0.420996526,0.014556415,-91154288,9
25.53963117,19.9999619,2013,Spinach,26,1485,17.41,0.564447058,0.420996526,0.014556415,-88721344,29
25.53963117,19.9999619,2013,Figs,27,1485,17.41,0.564447058,0.420996526,0.014556415,-88721344,15
25.53963117,19.9999619,2013,Plums and sloes,28,1485,17.41,0.564447058,0.420996526,0.014556415,-97572456,8
25.53963117,19.9999619,2013,Eggplants  aubergines ,29,1485,17.41,0.564447058,0.420996526,0.014556415,-88721344,14
25.53963117,19.9999619,2013,Other nuts  excluding wild edible nuts and groundnuts   in shell  n e c ,30,1485,17.41,0.564447058,0.420996526,0.014556415,-88721344,23
25.53963117,19.9999619,2013,Cantaloupes and other melons,31,1485,17.41,0.564447058,0.420996526,0.014556415,-88721344,11
25.53963117,19.9999619,2013,Onions and shallots  green,32,1485,17.41,0.564447058,0.420996526,0.014556415,-86557376,36
25.53963117,19.9999619,2013,Cherries,33,1485,17.41,0.564447058,0.420996526,0.014556415,-87971232,33
